Time (s),VplgR (V),VplgL (V),Current (V)
22.6259000301,1.664,1.36454597701,-0.00010302236
22.823166132,1.664,1.3645862069,-7.32718928e-05
23.0221369267,1.664,1.36462643678,-0.000196245076
23.2281479836,1.664,1.36466666667,-0.000151670807
23.4277131557,1.664,1.36470689655,-8.23540684e-05
23.6285989285,1.664,1.36474712644,-0.000149627521
23.8230791092,1.664,1.36478735632,-0.000207328789
24.0244600773,1.664,1.36482758621,-0.000113899028
24.2274429798,1.664,1.36486781609,-6.41316092e-05
24.4276881218,1.664,1.36490804598,-0.000199125094
24.6279470921,1.664,1.36494827586,-0.000150112239
24.8299450874,1.664,1.36498850575,-8.89828349e-05
25.0284380913,1.664,1.36502873563,-0.00013765751
25.2263679504,1.664,1.36506896552,-0.000187192254
25.4253251553,1.664,1.3651091954,-0.00011680575
25.6278960705,1.664,1.36514942529,-3.10950914e-05
25.8301079273,1.664,1.36518965517,-0.000186960905
26.0296981335,1.664,1.36522988506,-0.000162745618
26.2274019718,1.664,1.36527011494,-8.34299685e-05
26.4262280464,1.664,1.36531034483,-0.000123661415
26.6288480759,1.664,1.36535057471,-0.000197812428
26.8306360245,1.664,1.3653908046,-0.000112425514
27.0296161175,1.664,1.36543103448,-5.14698342e-05
27.2296640873,1.664,1.36547126437,-0.000187056069
27.4302091599,1.664,1.36551149425,-0.000160217499
27.6274001598,1.664,1.36555172414,-8.33374555e-05
27.8286230564,1.664,1.36559195402,-0.000117001369
28.0297989845,1.664,1.36563218391,-0.000195991107
28.2348461151,1.664,1.36567241379,-0.000130780792
28.4364700317,1.664,1.36571264368,-6.87226247e-05
28.6277770996,1.664,1.36575287356,-0.000178121989
28.8293581009,1.664,1.36579310345,-0.000176215373
29.0299170017,1.664,1.36583333333,-9.60136659e-05
29.2351851463,1.664,1.36587356322,-9.54398026e-05
29.4360661507,1.664,1.3659137931,-0.000203097132
29.6364760399,1.664,1.36595402299,-0.00014304712
29.8295321465,1.664,1.36599425287,-6.78161149e-05
30.0284490585,1.664,1.36603448276,-0.000168473651
30.2304661274,1.664,1.36607471264,-0.000182412479
30.4302670956,1.664,1.36611494253,-9.39099889e-05
30.6350810528,1.664,1.36615517241,-9.21971834e-05
30.8294870853,1.664,1.3661954023,-0.000205123331
31.0311191082,1.664,1.36623563218,-0.000146450228
31.2309780121,1.664,1.36627586207,-8.52745091e-05
31.4370729923,1.664,1.36631609195,-0.000157066193
31.6359181404,1.664,1.36635632184,-0.000191155391
31.8369340897,1.664,1.36639655172,-0.000102288008
32.0370509624,1.664,1.36643678161,-6.96803834e-05
32.2314960957,1.664,1.36647701149,-0.000204409073
32.4328780174,1.664,1.36651724138,-0.000168888709
32.6383080482,1.664,1.36655747126,-9.37085942e-05
32.8378601074,1.664,1.36659770115,-0.000148973897
33.0370869637,1.664,1.36663793103,-0.000213432057
33.2334201336,1.664,1.36667816092,-0.000109768185
33.4374120235,1.664,1.3667183908,-6.79578348e-05
33.6387240887,1.664,1.36675862069,-0.000203211181
33.8401031494,1.664,1.36679885057,-0.000163964564
34.0378401279,1.664,1.36683908046,-8.90600708e-05
34.2372701168,1.664,1.36687931034,-0.000131214136
34.4349761009,1.664,1.36691954023,-0.00020064709
34.6342420578,1.664,1.36695977011,-0.00012163004
34.8378350735,1.664,1.367,-7.16885386e-05
36.18039608,1.66404020101,1.36,-8.67820695e-05
36.3595819473,1.66404020101,1.36004022989,-0.000132112344
36.5381100178,1.66404020101,1.36008045977,-0.000211713359
36.7180011272,1.66404020101,1.36012068966,-0.000139709096
36.8903810978,1.66404020101,1.36016091954,-7.33604385e-05
37.0611441135,1.66404020101,1.36020114943,-0.000124464702
37.2455179691,1.66404020101,1.36024137931,-0.000208559527
37.4398169518,1.66404020101,1.3602816092,-0.000125597627
37.6397531033,1.66404020101,1.36032183908,-6.73495665e-05
37.8395121098,1.66404020101,1.36036206897,-0.000180855112
38.0383651257,1.66404020101,1.36040229885,-0.000177490259
38.2396330833,1.66404020101,1.36044252874,-8.60391743e-05
38.4406089783,1.66404020101,1.36048275862,-9.41167929e-05
38.6448099613,1.66404020101,1.36052298851,-0.000192299025
38.8410980701,1.66404020101,1.36056321839,-7.77730376e-05
39.0401761532,1.66404020101,1.36060344828,-5.74496685e-05
39.2400591373,1.66404020101,1.36064367816,-0.000171254656
39.4404129982,1.66404020101,1.36068390805,-0.000185189392
39.6463201046,1.66404020101,1.36072413793,-9.83995822e-05
39.8405599594,1.66404020101,1.36076436782,-8.76095351e-05
40.0475080013,1.66404020101,1.3608045977,-0.000203783719
40.2405281067,1.66404020101,1.36084482759,-0.000145970686
40.4405691624,1.66404020101,1.36088505747,-7.64687972e-05
40.6478960514,1.66404020101,1.36092528736,-0.000165863603
40.8473479748,1.66404020101,1.36096551724,-0.000205833864
41.0477080345,1.66404020101,1.36100574713,-0.000102224366
41.2470231056,1.66404020101,1.36104597701,-7.35275451e-05
41.4423079491,1.66404020101,1.3610862069,-0.000202441099
41.6412940025,1.66404020101,1.36112643678,-0.000143414896
41.8483769894,1.66404020101,1.36116666667,-8.24890538e-05
42.0468080044,1.66404020101,1.36120689655,-0.000147778413
42.2473130226,1.66404020101,1.36124712644,-0.000197460654
42.442232132,1.66404020101,1.36128735632,-0.000104560117
42.6441030502,1.66404020101,1.36132758621,-6.21913052e-05
42.8477540016,1.66404020101,1.36136781609,-0.000208410106
43.0482950211,1.66404020101,1.36140804598,-0.00016133623
43.2482271194,1.66404020101,1.36144827586,-8.54422159e-05
43.4478621483,1.66404020101,1.36148850575,-0.000141140021
43.6540191174,1.66404020101,1.36152873563,-0.000218136522
43.8433821201,1.66404020101,1.36156896552,-0.000122281139
44.0451490879,1.66404020101,1.3616091954,-3.01694539e-05
44.247895956,1.66404020101,1.36164942529,-0.000202129505
44.4488120079,1.66404020101,1.36168965517,-0.00017734493
44.6486690044,1.66404020101,1.36172988506,-9.229343e-05
44.8462560177,1.66404020101,1.36177011494,-0.000123997912
45.0494370461,1.66404020101,1.36181034483,-0.000203724169
45.2569789886,1.66404020101,1.36185057471,-0.000118370819
45.4486460686,1.66404020101,1.3618908046,-5.88745758e-05
45.64980793,1.66404020101,1.36193103448,-0.000195725953
45.849036932,1.66404020101,1.36197126437,-0.000176493762
46.048320055,1.66404020101,1.36201149425,-9.53794107e-05
46.2498819828,1.66404020101,1.36205172414,-0.000105854014
46.4497029781,1.66404020101,1.36209195402,-0.000204911593
46.6493370533,1.66404020101,1.36213218391,-0.000137795621
46.8502840996,1.66404020101,1.36217241379,-6.38374598e-05
47.0494410992,1.66404020101,1.36221264368,-0.000190470003
47.2472851276,1.66404020101,1.36225287356,-0.000191037249
47.4491810799,1.66404020101,1.36229310345,-0.000105334891
47.6551029682,1.66404020101,1.36233333333,-0.000103598266
47.8501279354,1.66404020101,1.36237356322,-0.000203944208
48.057667017,1.66404020101,1.3624137931,-0.000137208647
48.2507560253,1.66404020101,1.36245402299,-6.8158146e-05
48.4494769573,1.66404020101,1.36249425287,-0.000170587196
48.6483669281,1.66404020101,1.36253448276,-0.000191474443
48.8502850533,1.66404020101,1.36257471264,-0.000101459217
49.0578870773,1.66404020101,1.36261494253,-9.60540882e-05
49.2566831112,1.66404020101,1.36265517241,-0.000202733564
49.4493949413,1.66404020101,1.3626954023,-0.000135029535
49.6509859562,1.66404020101,1.36273563218,-7.40583359e-05
49.8567619324,1.66404020101,1.36277586207,-9.26988617e-05
50.0563819408,1.66404020101,1.36281609195,-0.000161841034
50.2562580109,1.66404020101,1.36285632184,-9.98573356e-05
50.4573791027,1.66404020101,1.36289655172,-8.20750793e-05
50.6577870846,1.66404020101,1.36293678161,-0.000201159836
50.8553249836,1.66404020101,1.36297701149,-0.000126716958
51.0572659969,1.66404020101,1.36301724138,-8.38865322e-05
51.2572860718,1.66404020101,1.36305747126,-0.000153840534
51.4570670128,1.66404020101,1.36309770115,-0.000198757676
51.6577301025,1.66404020101,1.36313793103,-0.00010439241
51.853014946,1.66404020101,1.36317816092,-6.12784195e-05
52.0571889877,1.66404020101,1.3632183908,-0.000206906755
52.2578451633,1.66404020101,1.36325862069,-0.000141535709
52.4574000835,1.66404020101,1.36329885057,-7.55399093e-05
52.6604220867,1.66404020101,1.36333908046,-0.000133149747
52.8585159779,1.66404020101,1.36337931034,-0.000195176152
53.057297945,1.66404020101,1.36341954023,-0.000113179594
53.2551760674,1.66404020101,1.36345977011,-6.57334909e-05
53.4582400322,1.66404020101,1.3635,-0.000205789107
53.6592099667,1.66404020101,1.36354022989,-0.000171116903
53.8589320183,1.66404020101,1.36358045977,-8.60601104e-05
54.0548610687,1.66404020101,1.36362068966,-0.000113324923
54.2539961338,1.66404020101,1.36366091954,-0.000184237167
54.458781004,1.66404020101,1.36370114943,-0.000117139122
54.6569650173,1.66404020101,1.36374137931,-5.71018616e-05
54.8638319969,1.66404020101,1.3637816092,-0.000202213842
55.059898138,1.66404020101,1.36382183908,-0.000169380161
55.2620680332,1.66404020101,1.36386206897,-9.18402336e-05
55.4558739662,1.66404020101,1.36390229885,-0.000113631707
55.6554260254,1.66404020101,1.36394252874,-0.000212666309
55.8641841412,1.66404020101,1.36398275862,-0.000138392462
56.0631570816,1.66404020101,1.36402298851,-6.98059842e-05
56.257283926,1.66404020101,1.36406321839,-0.000189395187
56.4587230682,1.66404020101,1.36410344828,-0.000181901899
56.6576390266,1.66404020101,1.36414367816,-9.66457542e-05
56.8664720058,1.66404020101,1.36418390805,-0.000110344932
57.0600459576,1.66404020101,1.36422413793,-0.000204789843
57.26090312,1.66404020101,1.36426436782,-0.000145911736
57.4603750706,1.66404020101,1.3643045977,-7.1560654e-05
57.6600620747,1.66404020101,1.36434482759,-0.000181483833
57.8596529961,1.66404020101,1.36438505747,-0.000193493909
58.0595929623,1.66404020101,1.36442528736,-9.52552518e-05
58.2657599449,1.66404020101,1.36446551724,-9.04820941e-05
58.4607310295,1.66404020101,1.36450574713,-0.000198678274
58.6676290035,1.66404020101,1.36454597701,-0.000138088928
58.8598020077,1.66404020101,1.3645862069,-6.90171326e-05
59.0599050522,1.66404020101,1.36462643678,-0.000148426862
59.2608470917,1.66404020101,1.36466666667,-0.00018346155
59.4669940472,1.66404020101,1.36470689655,-0.000106841968
59.6661660671,1.66404020101,1.36474712644,-6.80804269e-05
59.8671879768,1.66404020101,1.36478735632,-0.000194536604
60.0639801025,1.66404020101,1.36482758621,-0.000150399771
60.2640769482,1.66404020101,1.36486781609,-7.34495844e-05
60.4687669277,1.66404020101,1.36490804598,-0.000139359605
60.6673460007,1.66404020101,1.36494827586,-0.000187300411
60.8681621552,1.66404020101,1.36498850575,-9.18272402e-05
61.0641059875,1.66404020101,1.36502873563,-5.99077698e-05
61.2650589943,1.66404020101,1.36506896552,-0.000180849578
61.4680399895,1.66404020101,1.3651091954,-0.000152101383
61.668995142,1.66404020101,1.36514942529,-8.8722732e-05
61.8672201633,1.66404020101,1.36518965517,-0.000118248827
62.0679781437,1.66404020101,1.36522988506,-0.000190082016
62.2689721584,1.66404020101,1.36527011494,-0.00010814585
62.4626989365,1.66404020101,1.36531034483,-4.72086981e-05
62.6677801609,1.66404020101,1.36535057471,-0.000187993616
62.8673939705,1.66404020101,1.3653908046,-0.000162497667
63.0685429573,1.66404020101,1.36543103448,-9.43934982e-05
63.2685959339,1.66404020101,1.36547126437,-0.000124133498
63.4653470516,1.66404020101,1.36551149425,-0.000196975336
63.6680519581,1.66404020101,1.36555172414,-0.000111201635
63.8687911034,1.66404020101,1.36559195402,-4.91615122e-05
64.0684230328,1.66404020101,1.36563218391,-0.000184664135
64.2691221237,1.66404020101,1.36567241379,-0.000174168237
64.468873024,1.66404020101,1.36571264368,-9.16791444e-05
64.6671190262,1.66404020101,1.36575287356,-0.000114386871
64.8663799763,1.66404020101,1.36579310345,-0.000202139732
65.0687839985,1.66404020101,1.36583333333,-0.000135572235
65.2690830231,1.66404020101,1.36587356322,-5.34420177e-05
65.469825983,1.66404020101,1.3659137931,-0.00018548715
65.6672301292,1.66404020101,1.36595402299,-0.000181342472
65.8689260483,1.66404020101,1.36599425287,-8.65632307e-05
66.0749001503,1.66404020101,1.36603448276,-9.6209885e-05
66.2706520557,1.66404020101,1.36607471264,-0.000190882536
66.4768059254,1.66404020101,1.36611494253,-0.000125493562
66.6764259338,1.66404020101,1.36615517241,-6.12944216e-05
66.8772659302,1.66404020101,1.3661954023,-0.000182829462
67.0679280758,1.66404020101,1.36623563218,-0.000181143727
67.2670691013,1.66404020101,1.36627586207,-9.58587109e-05
67.4702019691,1.66404020101,1.36631609195,-9.77705026e-05
67.6748840809,1.66404020101,1.36635632184,-0.000194288411
67.8767299652,1.66404020101,1.36639655172,-0.000135269426
68.0683619976,1.66404020101,1.36643678161,-5.85114917e-05
68.2700510025,1.66404020101,1.36647701149,-0.000166979443
68.4745481014,1.66404020101,1.36651724138,-0.000220149011
68.6765599251,1.66404020101,1.36655747126,-0.000116400319
68.8780059814,1.66404020101,1.36659770115,-7.63462051e-05
69.0771861076,1.66404020101,1.36663793103,-0.000193849533
69.2778911591,1.66404020101,1.36667816092,-0.000145321512
69.471791029,1.66404020101,1.3667183908,-5.78412648e-05
69.6770401001,1.66404020101,1.36675862069,-0.000136623357
69.8783409595,1.66404020101,1.36679885057,-0.000205862976
70.0760259628,1.66404020101,1.36683908046,-0.000117203364
70.2773630619,1.66404020101,1.36687931034,-6.80089668e-05
70.4722480774,1.66404020101,1.36691954023,-0.000191061911
70.6755230427,1.66404020101,1.36695977011,-0.000154614225
70.8769979477,1.66404020101,1.367,-8.7707707e-05
72.2104690075,1.66408040201,1.36,-0.000101267449
72.3893899918,1.66408040201,1.36004022989,-5.03322171e-05
72.5659320354,1.66408040201,1.36008045977,-0.000173593532
72.738065958,1.66408040201,1.36012068966,-0.000173421616
72.9040160179,1.66408040201,1.36016091954,-0.000104877244
73.078772068,1.66408040201,1.36020114943,-5.27679404e-05
73.2793009281,1.66408040201,1.36024137931,-0.000193140809
73.4786441326,1.66408040201,1.3602816092,-0.000169283072
73.6795430183,1.66408040201,1.36032183908,-8.46087329e-05
73.8789761066,1.66408040201,1.36036206897,-0.000116355446
74.0753381252,1.66408040201,1.36040229885,-0.000199725661
74.2784190178,1.66408040201,1.36044252874,-0.000117798039
74.4787609577,1.66408040201,1.36048275862,-6.3905311e-05
74.6806340218,1.66408040201,1.36052298851,-0.000190448109
74.8800201416,1.66408040201,1.36056321839,-0.000185101329
75.0784089565,1.66408040201,1.36060344828,-9.18817394e-05
75.2795419693,1.66408040201,1.36064367816,-0.00010890619
75.48726511,1.66408040201,1.36068390805,-0.000217987584
75.6824300289,1.66408040201,1.36072413793,-0.000130216555
75.8800840378,1.66408040201,1.36076436782,-5.61538461e-05
76.079668045,1.66408040201,1.3608045977,-0.000170924535
76.2800359726,1.66408040201,1.36084482759,-0.000185024452
76.4789850712,1.66408040201,1.36088505747,-8.88613262e-05
76.6796810627,1.66408040201,1.36092528736,-8.92440213e-05
76.8801679611,1.66408040201,1.36096551724,-0.000246343457
77.0850920677,1.66408040201,1.36100574713,-0.000162256934
77.2802989483,1.66408040201,1.36104597701,-6.75696056e-05
77.4795670509,1.66408040201,1.3610862069,-0.000165924837
77.6805770397,1.66408040201,1.36112643678,-0.000203877441
77.8872470856,1.66408040201,1.36116666667,-0.000102985305
78.0853409767,1.66408040201,1.36120689655,-7.60030905e-05
78.2923619747,1.66408040201,1.36124712644,-0.00020472981
78.4799170494,1.66408040201,1.36128735632,-0.000147169662
78.6811730862,1.66408040201,1.36132758621,-7.35475146e-05
78.8800711632,1.66408040201,1.36136781609,-0.000138944789
79.0847389698,1.66408040201,1.36140804598,-0.000193693495
79.2856740952,1.66408040201,1.36144827586,-0.000102393998
79.4872291088,1.66408040201,1.36148850575,-7.11741085e-05
79.6837530136,1.66408040201,1.36152873563,-0.000219274622
79.8828530312,1.66408040201,1.36156896552,-0.000164311529
80.0874249935,1.66408040201,1.3616091954,-7.52349334e-05
80.2889919281,1.66408040201,1.36164942529,-0.000125399724
80.4872379303,1.66408040201,1.36168965517,-0.000188380162
80.6889340878,1.66408040201,1.36172988506,-0.000105135422
80.8875820637,1.66408040201,1.36177011494,-6.1872494e-05
81.0829279423,1.66408040201,1.36181034483,-0.000213723681
81.2906141281,1.66408040201,1.36185057471,-0.000166490158
81.4886260033,1.66408040201,1.3618908046,-7.59720528e-05
81.6885690689,1.66408040201,1.36193103448,-0.000129088322
81.8894751072,1.66408040201,1.36197126437,-0.000202867466
82.0872399807,1.66408040201,1.36201149425,-0.000114600776
82.2899770737,1.66408040201,1.36205172414,-5.96767794e-05
82.4888169765,1.66408040201,1.36209195402,-0.000198847305
82.6897490025,1.66408040201,1.36213218391,-0.000167587836
82.8890309334,1.66408040201,1.36217241379,-8.26539935e-05
83.0875799656,1.66408040201,1.36221264368,-0.000115100046
83.2863559723,1.66408040201,1.36225287356,-0.00020986846
83.4857900143,1.66408040201,1.36229310345,-0.000135502459
83.6894230843,1.66408040201,1.36233333333,-7.55960922e-05
83.8896529675,1.66408040201,1.36237356322,-0.000196122484
84.0894751549,1.66408040201,1.3624137931,-0.000186428431
84.2928800583,1.66408040201,1.36245402299,-9.63473958e-05
84.4860880375,1.66408040201,1.36249425287,-0.000106680037
84.6897659302,1.66408040201,1.36253448276,-0.000206051377
84.8968429565,1.66408040201,1.36257471264,-0.000142986845
85.0883619785,1.66408040201,1.36261494253,-7.05598228e-05
85.2898111343,1.66408040201,1.36265517241,-0.000184805855
85.4901731014,1.66408040201,1.3626954023,-0.000188892667
85.6878530979,1.66408040201,1.36273563218,-9.37498584e-05
85.886961937,1.66408040201,1.36277586207,-8.73363218e-05
86.0896599293,1.66408040201,1.36281609195,-0.000198978199
86.2977421284,1.66408040201,1.36285632184,-0.000142635071
86.4903259277,1.66408040201,1.36289655172,-7.40688039e-05
86.6889030933,1.66408040201,1.36293678161,-0.00015876913
86.8903889656,1.66408040201,1.36297701149,-0.000186341927
87.0970330238,1.66408040201,1.36301724138,-0.000107017618
87.2909481525,1.66408040201,1.36305747126,-6.45176714e-05
87.4966540337,1.66408040201,1.36309770115,-0.00019683975
87.6978709698,1.66408040201,1.36313793103,-0.000150138343
87.8953180313,1.66408040201,1.36317816092,-6.49642503e-05
88.0915019512,1.66408040201,1.3632183908,-0.000140063279
88.2987480164,1.66408040201,1.36325862069,-0.000191628315
88.4969911575,1.66408040201,1.36329885057,-9.49837222e-05
88.6962490082,1.66408040201,1.36333908046,-5.20802694e-05
88.8982141018,1.66408040201,1.36337931034,-0.000182238755
89.0918190479,1.66408040201,1.36341954023,-0.000145353875
89.2960090637,1.66408040201,1.36345977011,-8.92910612e-05
89.4983971119,1.66408040201,1.3635,-0.000150066641
89.6977820396,1.66408040201,1.36354022989,-0.000205644862
89.8974721432,1.66408040201,1.36358045977,-0.000122089371
90.0975279808,1.66408040201,1.36362068966,-6.45209217e-05
90.2942130566,1.66408040201,1.36366091954,-0.000198453301
90.4952671528,1.66408040201,1.36370114943,-0.000163690025
90.7002880573,1.66408040201,1.36374137931,-8.19420192e-05
90.9020249844,1.66408040201,1.3637816092,-0.000129989656
91.0986089706,1.66408040201,1.36382183908,-0.000209156969
91.2936120033,1.66408040201,1.36386206897,-0.000120816168
91.4928710461,1.66408040201,1.36390229885,-6.42337485e-05
91.6995439529,1.66408040201,1.36394252874,-0.000191107267
91.8978731632,1.66408040201,1.36398275862,-0.00017791771
92.0984101295,1.66408040201,1.36402298851,-8.81601785e-05
92.2980000973,1.66408040201,1.36406321839,-0.000116987534
92.4993629456,1.66408040201,1.36410344828,-0.000207555929
92.6945800781,1.66408040201,1.36414367816,-0.000130360441
92.8964929581,1.66408040201,1.36418390805,-5.82552393e-05
93.1001579762,1.66408040201,1.36422413793,-0.00018222492
93.3007080555,1.66408040201,1.36426436782,-0.000164917271
93.5001220703,1.66408040201,1.3643045977,-6.89288286e-05
93.6946899891,1.66408040201,1.36434482759,-0.0001041453
93.8978970051,1.66408040201,1.36438505747,-0.000208240474
94.1056220531,1.66408040201,1.36442528736,-0.000132956412
94.3008480072,1.66408040201,1.36446551724,-7.00450342e-05
94.5062429905,1.66408040201,1.36450574713,-0.000189351756
94.6994709969,1.66408040201,1.36454597701,-0.000195583992
94.9018120766,1.66408040201,1.3645862069,-0.000102609828
95.0954110622,1.66408040201,1.36462643678,-8.47504528e-05
95.3000819683,1.66408040201,1.36466666667,-0.000201936053
95.5065100193,1.66408040201,1.36470689655,-0.000146311875
95.6995840073,1.66408040201,1.36474712644,-6.14001698e-05
95.9019601345,1.66408040201,1.36478735632,-0.000165853977
96.098279953,1.66408040201,1.36482758621,-0.000191869049
96.3006300926,1.66408040201,1.36486781609,-0.000104802775
96.5071511269,1.66408040201,1.36490804598,-7.77779715e-05
96.706674099,1.66408040201,1.36494827586,-0.000196096738
96.9075391293,1.66408040201,1.36498850575,-0.000145378537
97.1100809574,1.66408040201,1.36502873563,-8.01549865e-05
97.3002719879,1.66408040201,1.36506896552,-0.00016357826
97.4993419647,1.66408040201,1.3651091954,-0.000196211271
97.7060930729,1.66408040201,1.36514942529,-9.85188071e-05
97.9084839821,1.66408040201,1.36518965517,-6.65233012e-05
98.1064231396,1.66408040201,1.36522988506,-0.000196016494
98.3004570007,1.66408040201,1.36527011494,-0.000142967717
98.5020000935,1.66408040201,1.36531034483,-8.29351494e-05
98.7081019878,1.66408040201,1.36535057471,-0.000141676587
98.9074580669,1.66408040201,1.3653908046,-0.000193975134
99.1066579819,1.66408040201,1.36543103448,-0.000106982488
99.3079659939,1.66408040201,1.36547126437,-4.89248708e-05
99.5112349987,1.66408040201,1.36551149425,-0.00019990552
99.7014369965,1.66408040201,1.36555172414,-0.000159879077
99.9072859287,1.66408040201,1.36559195402,-7.86570524e-05
100.106975079,1.66408040201,1.36563218391,-0.000119581463
100.308294058,1.66408040201,1.36567241379,-0.000196649065
100.506514072,1.66408040201,1.36571264368,-0.000120324716
100.704108953,1.66408040201,1.36575287356,-6.35707393e-05
100.908636093,1.66408040201,1.36579310345,-0.000200540859
101.1082201,1.66408040201,1.36583333333,-0.000163123021
101.308359146,1.66408040201,1.36587356322,-7.97058822e-05
101.507682085,1.66408040201,1.3659137931,-0.000107206619
101.709923983,1.66408040201,1.36595402299,-0.000201283754
101.909063101,1.66408040201,1.36599425287,-0.000119419048
102.105072975,1.66408040201,1.36603448276,-5.84497748e-05
102.307878017,1.66408040201,1.36607471264,-0.000175437831
102.508769989,1.66408040201,1.36611494253,-0.000182485864
102.709315062,1.66408040201,1.36615517241,-8.67356297e-05
102.908343077,1.66408040201,1.3661954023,-9.41416964e-05
103.102615118,1.66408040201,1.36623563218,-0.000190438966
103.310506105,1.66408040201,1.36627586207,-0.000127053697
103.509032011,1.66408040201,1.36631609195,-6.75388095e-05
103.709846973,1.66408040201,1.36635632184,-0.000172589575
103.910392046,1.66408040201,1.36639655172,-0.000173381794
104.113585949,1.66408040201,1.36643678161,-8.18202689e-05
104.307775974,1.66408040201,1.36647701149,-7.36960937e-05
104.506922007,1.66408040201,1.36651724138,-0.000193376609
104.711473942,1.66408040201,1.36655747126,-0.000139128015
104.910917044,1.66408040201,1.36659770115,-7.7249106e-05
105.116322041,1.66408040201,1.36663793103,-0.000167517576
105.307192087,1.66408040201,1.36667816092,-0.000176658701
105.509556055,1.66408040201,1.3667183908,-8.03575816e-05
105.709635973,1.66408040201,1.36675862069,-7.95437096e-05
105.910103083,1.66408040201,1.36679885057,-0.000191260297
106.115607977,1.66408040201,1.36683908046,-0.000141496128
106.315756083,1.66408040201,1.36687931034,-6.60509771e-05
106.509778976,1.66408040201,1.36691954023,-0.000142342605
106.708131075,1.66408040201,1.36695977011,-0.000188528499
106.910439014,1.66408040201,1.367,-0.000107447111
108.248139143,1.66412060302,1.36,-0.000141291367
108.428454161,1.66412060302,1.36004022989,-7.17560313e-05
108.607496023,1.66412060302,1.36008045977,-0.000113012129
108.786365032,1.66412060302,1.36012068966,-0.000191406109
108.959097147,1.66412060302,1.36016091954,-0.000133445339
109.127453089,1.66412060302,1.36020114943,-7.41756355e-05
109.31786108,1.66412060302,1.36024137931,-0.000123355839
109.517379999,1.66412060302,1.3602816092,-0.00019201907
109.71786809,1.66412060302,1.36032183908,-0.000102196095
109.913320065,1.66412060302,1.36036206897,-4.68779768e-05
110.112300158,1.66412060302,1.36040229885,-0.000186172537
110.318442106,1.66412060302,1.36044252874,-0.000153657909
110.517534971,1.66412060302,1.36048275862,-8.19669227e-05
110.718610048,1.66412060302,1.36052298851,-9.90877365e-05
110.918642044,1.66412060302,1.36056321839,-0.000198509725
111.118896008,1.66412060302,1.36060344828,-0.00012177176
111.314077139,1.66412060302,1.36064367816,-5.5948484e-05
111.517393112,1.66412060302,1.36068390805,-0.000189826605
111.718379021,1.66412060302,1.36072413793,-0.000173407539
111.918777943,1.66412060302,1.36076436782,-8.70638256e-05
112.118340015,1.66412060302,1.3608045977,-9.46469836e-05
112.314386129,1.66412060302,1.36084482759,-0.000206173128
112.518666983,1.66412060302,1.36088505747,-0.000133758857
112.718301058,1.66412060302,1.36092528736,-4.88620704e-05
112.919090033,1.66412060302,1.36096551724,-0.000172342707
113.119780064,1.66412060302,1.36100574713,-0.000178694769
113.319553137,1.66412060302,1.36104597701,-9.24468183e-05
113.518836021,1.66412060302,1.3610862069,-9.70455348e-05
113.714982033,1.66412060302,1.36112643678,-0.000195240877
113.919686079,1.66412060302,1.36116666667,-0.000139117788
114.119576931,1.66412060302,1.36120689655,-6.64798702e-05
114.319746971,1.66412060302,1.36124712644,-0.000166047671
114.519462109,1.66412060302,1.36128735632,-0.000188886891
114.718482971,1.66412060302,1.36132758621,-9.77597929e-05
114.919396162,1.66412060302,1.36136781609,-6.02393328e-05
115.120350122,1.66412060302,1.36140804598,-0.000191883125
115.319469929,1.66412060302,1.36144827586,-0.00015218247
115.520467997,1.66412060302,1.36148850575,-7.61348256e-05
115.725505114,1.66412060302,1.36152873563,-0.000141516098
115.920004129,1.66412060302,1.36156896552,-0.000199605236
116.11894393,1.66412060302,1.3616091954,-9.99967717e-05
116.327578068,1.66412060302,1.36164942529,-7.06579947e-05
116.519794941,1.66412060302,1.36168965517,-0.00020602539
116.727931023,1.66412060302,1.36172988506,-0.000141706424
116.919907093,1.66412060302,1.36177011494,-7.79429113e-05
117.119163036,1.66412060302,1.36181034483,-0.00014548116
117.325477123,1.66412060302,1.36185057471,-0.000211804913
117.527179003,1.66412060302,1.3618908046,-0.000112683692
117.725888968,1.66412060302,1.36193103448,-6.89512066e-05
117.925311089,1.66412060302,1.36197126437,-0.000204042139
118.127620935,1.66412060302,1.36201149425,-0.000162195217
118.320534945,1.66412060302,1.36205172414,-8.69580774e-05
118.527111053,1.66412060302,1.36209195402,-0.000141708108
118.727734089,1.66412060302,1.36213218391,-0.000196087595
118.927757978,1.66412060302,1.36217241379,-0.000121685623
119.128371954,1.66412060302,1.36221264368,-6.38457609e-05
119.321175098,1.66412060302,1.36225287356,-0.00019651348
119.527931929,1.66412060302,1.36229310345,-0.000203209739
119.727987051,1.66412060302,1.36233333333,-8.69442421e-05
119.927763939,1.66412060302,1.36237356322,-0.000116990543
120.128075123,1.66412060302,1.3624137931,-0.000202076331
120.328065157,1.66412060302,1.36245402299,-0.000122917561
120.523779154,1.66412060302,1.36249425287,-6.26919001e-05
120.724447012,1.66412060302,1.36253448276,-0.000188279464
120.92890501,1.66412060302,1.36257471264,-0.000173746203
121.128620148,1.66412060302,1.36261494253,-8.67068758e-05
121.330290079,1.66412060302,1.36265517241,-0.000114581765
121.525433064,1.66412060302,1.3626954023,-0.000207767909
121.724486113,1.66412060302,1.36273563218,-0.000132859807
121.929273129,1.66412060302,1.36277586207,-6.291904e-05
